transaction_id,business_id,user_id,date,day_of_week,description,amount,type,category,balance_after_transaction
TXN03066,BIZ_004,U015,2026-03-18,Wednesday,Influencer collaboration,685,expense,marketing,-4956
TXN00327,BIZ_001,U002,2026-03-18,Wednesday,Vendor payment,16200,expense,raw_material,-1920
TXN09877,BIZ_011,U040,2026-03-18,Wednesday,Piped gas bill MGNGL,1090,expense,utilities,-2822
TXN00328,BIZ_001,U001,2026-03-18,Wednesday,paid for digital marketing,545,expense,marketing,-1760
TXN07852,BIZ_009,U034,2026-03-18,Wednesday,cab,155,expense,transport,-4421
TXN07846,BIZ_009,U034,2026-03-18,Wednesday,promotion,1180,expense,marketing,-827
TXN03046,BIZ_004,U014,2026-03-18,Wednesday,Printing cost,455,expense,misc,-1321
TXN03045,BIZ_004,U013,2026-03-18,Wednesday,ads,1600,expense,marketing,-1020
TXN03038,BIZ_004,U014,2026-03-18,Wednesday,Raw material purchase,2000,expense,raw_material,-3779
TXN00777,BIZ_001,U003,2026-03-18,Wednesday,Client project payment received,36300,income,salary,-2141
TXN07838,BIZ_009,U035,2026-03-18,Wednesday,water bill,3410,expense,utilities,-1713
TXN05646,BIZ_007,U022,2026-03-18,Wednesday,Vendor payment,10200,expense,raw_material,-137
TXN04086,BIZ_005,U017,2026-03-18,Wednesday,Consulting fee received,40400,income,salary,-406
TXN04085,BIZ_005,U016,2026-03-18,Wednesday,Vendor payment,64100,expense,raw_material,-252
TXN05685,BIZ_007,U023,2026-03-18,Wednesday,grabbed a bite near office,300,expense,food,-4125
TXN00364,BIZ_001,U002,2026-03-18,Wednesday,Contract staff wages,45400,income,salary,-985
TXN00365,BIZ_001,U001,2026-03-18,Wednesday,Fiverr earnings,45900,income,salary,-1715
TXN04029,BIZ_005,U017,2026-03-18,Wednesday,salary,32400,income,salary,-3657
TXN03874,BIZ_005,U016,2026-03-18,Wednesday,misc,52,expense,misc,-1847
TXN07744,BIZ_009,U032,2026-03-18,Wednesday,paid the team for this month,49300,income,salary,-2877
TXN07743,BIZ_009,U032,2026-03-18,Wednesday,Dominos pizza,650,expense,food,-1656
TXN07742,BIZ_009,U033,2026-03-18,Wednesday,Bulk order material,15300,expense,raw_material,-645
TXN07741,BIZ_009,U033,2026-03-18,Wednesday,Auto fare to station,195,expense,transport,-4303
TXN05690,BIZ_007,U027,2026-03-18,Wednesday,Consulting fee received,17700,income,salary,-3553
TXN05691,BIZ_007,U026,2026-03-18,Wednesday,Stock purchase,18400,expense,raw_material,-727
TXN00760,BIZ_001,U002,2026-03-18,Wednesday,Big Basket groceries,580,expense,food,-1438
TXN05696,BIZ_007,U024,2026-03-18,Wednesday,Wholesale goods bought,2000,expense,raw_material,-1290
TXN00366,BIZ_001,U001,2026-03-18,Wednesday,boosted posts on social media,2030,expense,marketing,-4278
TXN11542,BIZ_012,U043,2026-03-18,Wednesday,ran ads campaign this month,2180,expense,marketing,1777649
TXN05705,BIZ_007,U026,2026-03-18,Wednesday,Stock purchase,50200,expense,raw_material,-2086
TXN05707,BIZ_007,U022,2026-03-18,Wednesday,hotel for conference stay,1900,expense,travel,-2931
TXN10849,BIZ_012,U043,2026-03-18,Wednesday,hotel,5000,expense,travel,-2411
TXN05710,BIZ_007,U023,2026-03-18,Wednesday,Consulting fee received,51500,income,salary,-2287
TXN07724,BIZ_009,U033,2026-03-18,Wednesday,payment received,8000,income,salary,1859
TXN07723,BIZ_009,U033,2026-03-18,Wednesday,saman kharida,1230,expense,shopping,-2670
TXN00363,BIZ_001,U002,2026-03-18,Wednesday,booked a cab for late night return,165,expense,transport,-1474
TXN05681,BIZ_007,U023,2026-03-18,Wednesday,supplier ko diya,43100,expense,raw_material,-784
TXN07753,BIZ_009,U031,2026-03-18,Wednesday,ofice rent,20500,expense,rent,-2448
TXN07754,BIZ_009,U034,2026-03-18,Wednesday,wifi router plan renewed,1580,expense,utilities,-1564
TXN02968,BIZ_004,U015,2026-03-18,Wednesday,cleared outstanding vendor dues,2000,expense,raw_material,25950
TXN09900,BIZ_011,U042,2026-03-18,Wednesday,Raw material purchase,43600,expense,raw_material,-2727
TXN11534,BIZ_012,U043,2026-03-18,Wednesday,bus,115,expense,transport,1756779
TXN07782,BIZ_009,U033,2026-03-18,Wednesday,fuel for delivery van,400,expense,transport,-555
TXN05653,BIZ_007,U027,2026-03-18,Wednesday,monthly salary credited to account,9340,income,salary,-3422
TXN05654,BIZ_007,U026,2026-03-18,Wednesday,Big Basket groceries,1770,expense,food,-588
TXN02965,BIZ_004,U014,2026-03-18,Wednesday,supplier ko diya,23100,expense,raw_material,54050
TXN05659,BIZ_007,U024,2026-03-18,Wednesday,safar ka kharcha,3960,expense,travel,-1096
TXN05660,BIZ_007,U024,2026-03-18,Wednesday,random office expenses this week,99,expense,misc,-4937
TXN10880,BIZ_012,U044,2026-03-18,Wednesday,Monthly payroll,51200,income,salary,24837
TXN01793,BIZ_002,U005,2026-03-18,Wednesday,Auto fare to station,210,expense,transport,4550927
TXN10879,BIZ_012,U043,2026-03-18,Wednesday,Conference travel Delhi,3150,expense,travel,-4609
TXN05665,BIZ_007,U026,2026-03-18,Wednesday,internet ka bill,1070,expense,utilities,-292
TXN07770,BIZ_009,U033,2026-03-18,Wednesday,SEO work for website,2140,expense,marketing,-3002
TXN07769,BIZ_009,U031,2026-03-18,Wednesday,chai,395,expense,food,-4360
TXN07768,BIZ_009,U035,2026-03-18,Wednesday,stock bharwaya,31600,expense,raw_material,-3873
TXN07767,BIZ_009,U035,2026-03-18,Wednesday,ghar ka ration,500,expense,food,-1730
TXN07766,BIZ_009,U034,2026-03-18,Wednesday,booked a cab for late night return,335,expense,transport,-2856
TXN07764,BIZ_009,U035,2026-03-18,Wednesday,stock,18600,expense,raw_material,-3172
TXN00360,BIZ_001,U002,2026-03-18,Wednesday,bought raw materials from vendor,14100,expense,raw_material,-1199
TXN05675,BIZ_007,U022,2026-03-18,Wednesday,inventory,18700,expense,raw_material,-3410
TXN05680,BIZ_007,U025,2026-03-18,Wednesday,paid supplier for bulk order,29100,expense,raw_material,-3624
TXN05664,BIZ_007,U026,2026-03-18,Wednesday,Upwork withdrawal,28000,income,salary,-3133
TXN07722,BIZ_009,U035,2026-03-18,Wednesday,Shop rental payment,32200,expense,rent,-4596
TXN03092,BIZ_004,U015,2026-03-18,Wednesday,birthday cake from bakery,895,expense,food,-986
TXN10937,BIZ_012,U045,2026-03-18,Wednesday,Metro card recharge,195,expense,transport,228039
TXN00307,BIZ_001,U003,2026-03-18,Wednesday,Figma team plan,1750,expense,subscriptions,-1556
TXN04148,BIZ_005,U016,2026-03-18,Wednesday,lunch,345,expense,food,-954
TXN07995,BIZ_009,U034,2026-03-18,Wednesday,maal kharida,24100,expense,raw_material,-4761
TXN04147,BIZ_005,U017,2026-03-18,Wednesday,Medicine purchase,5070,expense,healthcare,-984
TXN09381,BIZ_010,U037,2026-03-18,Wednesday,promotion,1270,expense,marketing,1564628
TXN03150,BIZ_004,U014,2026-03-18,Wednesday,Uber cab to airport,130,expense,transport,-2562
TXN05394,BIZ_006,U020,2026-03-18,Wednesday,Educational software,2660,expense,education,4824603
TXN05395,BIZ_006,U019,2026-03-18,Wednesday,payment received,30400,income,salary,4855003
TXN07987,BIZ_009,U035,2026-03-18,Wednesday,Uber cab to airport,570,expense,transport,-1846
TXN10994,BIZ_012,U045,2026-03-18,Wednesday,Auto fare to station,50,expense,transport,346698
TXN01156,BIZ_002,U007,2026-03-18,Wednesday,utilties payment,2510,expense,utilities,1478810
TXN00799,BIZ_001,U003,2026-03-18,Wednesday,payment received,35700,income,salary,-2495
TXN00798,BIZ_001,U002,2026-03-18,Wednesday,office ka khana,230,expense,food,-3080
TXN10991,BIZ_012,U043,2026-03-18,Wednesday,Notion team,485,expense,subscriptions,347898
TXN05410,BIZ_006,U020,2026-03-18,Wednesday,Skill development course,1010,expense,education,4861373
TXN01759,BIZ_002,U005,2026-03-18,Wednesday,dinner,790,expense,food,4532316
TXN01157,BIZ_002,U007,2026-03-18,Wednesday,payment aayi client se,36500,income,salary,1515310
TXN05411,BIZ_006,U020,2026-03-18,Wednesday,petty cash for small purchases,165,expense,misc,4861208
TXN01158,BIZ_002,U006,2026-03-18,Wednesday,metro card bharwaya,310,expense,transport,1515000
TXN01761,BIZ_002,U007,2026-03-18,Wednesday,Rapido bike ride,275,expense,transport,4531456
TXN07967,BIZ_009,U033,2026-03-18,Wednesday,ads,1060,expense,marketing,-547
TXN05388,BIZ_006,U020,2026-03-18,Wednesday,office rent,8710,expense,rent,4791343
TXN05426,BIZ_006,U019,2026-03-18,Wednesday,Udemy course purchase,1660,expense,education,4868883
TXN05387,BIZ_006,U021,2026-03-18,Wednesday,monthly rent for the shop,12800,expense,rent,4800053
TXN05382,BIZ_006,U018,2026-03-18,Wednesday,Tata Power monthly bill,1500,expense,utilities,4671243
TXN11027,BIZ_012,U043,2026-03-18,Wednesday,Email marketing tool,1690,expense,marketing,317118
TXN03167,BIZ_004,U014,2026-03-18,Wednesday,salary diya staff ko,73300,income,salary,-1956
TXN05338,BIZ_006,U021,2026-03-18,Wednesday,breakfast,280,expense,food,4417818
TXN03161,BIZ_004,U014,2026-03-18,Wednesday,Advance tax,435,expense,misc,-725
TXN03160,BIZ_004,U014,2026-03-18,Wednesday,amazon,1760,expense,shopping,-715
TXN05353,BIZ_006,U018,2026-03-18,Wednesday,Monthly office space,20200,expense,rent,4476473
TXN11013,BIZ_012,U043,2026-03-18,Wednesday,Rapido bike ride,275,expense,transport,348948
TXN11509,BIZ_012,U044,2026-03-18,Wednesday,Zepto veggies,295,expense,food,1728483
TXN01740,BIZ_002,U005,2026-03-18,Wednesday,ubar cab,130,expense,transport,4448784
TXN04150,BIZ_005,U016,2026-03-18,Wednesday,doctor ke paas gaya,1490,expense,healthcare,-1619
TXN05360,BIZ_006,U020,2026-03-18,Wednesday,Figma team plan,535,expense,subscriptions,4597698
TXN08017,BIZ_009,U034,2026-03-18,Wednesday,bought raw materials from vendor,23800,expense,raw_material,-3349
TXN01742,BIZ_002,U007,2026-03-18,Wednesday,tax,180,expense,misc,4447899
TXN01153,BIZ_002,U004,2026-03-18,Wednesday,Generator diesel,1190,expense,utilities,1452785
TXN01154,BIZ_002,U006,2026-03-18,Wednesday,payment aayi client se,28700,income,salary,1481485
TXN01155,BIZ_002,U006,2026-03-18,Wednesday,petrol,165,expense,transport,1481320
TXN05373,BIZ_006,U019,2026-03-18,Wednesday,Fiverr earnings,8000,income,salary,4633748
TXN05374,BIZ_006,U020,2026-03-18,Wednesday,Banner printing,710,expense,marketing,4633038
TXN09382,BIZ_010,U038,2026-03-18,Wednesday,Consulting fee received,36600,income,salary,1601228
TXN04149,BIZ_005,U016,2026-03-18,Wednesday,co-working subscription,20700,expense,rent,-777
TXN09805,BIZ_011,U040,2026-03-18,Wednesday,bank fees for the month,225,expense,misc,-3987
TXN09806,BIZ_011,U042,2026-03-18,Wednesday,Monthly retainer received,36500,income,salary,-1017
TXN01278,BIZ_002,U005,2026-03-18,Wednesday,Tata Power monthly bill,3520,expense,utilities,2073313
TXN09822,BIZ_011,U040,2026-03-18,Wednesday,rapido,460,expense,transport,-3751
TXN03141,BIZ_004,U014,2026-03-18,Wednesday,IKEA office furniture,1550,expense,shopping,-2406
TXN05481,BIZ_006,U018,2026-03-18,Wednesday,Part time worker salary,39400,income,salary,4871223
TXN10954,BIZ_012,U045,2026-03-18,Wednesday,Tata Power monthly bill,2150,expense,utilities,357589
TXN07908,BIZ_009,U034,2026-03-18,Wednesday,maal kharida,35300,expense,raw_material,-4917
TXN05490,BIZ_006,U019,2026-03-18,Wednesday,Staff salary payment,16500,income,salary,4980598
TXN03103,BIZ_004,U014,2026-03-18,Wednesday,stock,34500,expense,raw_material,-2367
TXN05494,BIZ_006,U021,2026-03-18,Wednesday,Canva Pro,935,expense,subscriptions,4974293
TXN05495,BIZ_006,U019,2026-03-18,Wednesday,padhai ke liye kharcha,1210,expense,education,4973083
TXN09856,BIZ_011,U042,2026-03-18,Wednesday,hospital,290,expense,healthcare,-3865
TXN05496,BIZ_006,U020,2026-03-18,Wednesday,Library subscription,1400,expense,education,4971683
TXN05497,BIZ_006,U021,2026-03-18,Wednesday,DMart monthly grocery,380,expense,food,4971303
TXN05501,BIZ_006,U019,2026-03-18,Wednesday,monthly salary credited to account,42600,income,salary,5053958
TXN05504,BIZ_006,U019,2026-03-18,Wednesday,Co-working space fee,29200,expense,rent,5022723
TXN00318,BIZ_001,U002,2026-03-18,Wednesday,Office maintenance,365,expense,misc,-3390
TXN00319,BIZ_001,U003,2026-03-18,Wednesday,snacks,265,expense,food,-4175
TXN05512,BIZ_006,U021,2026-03-18,Wednesday,padhai ke liye kharcha,1930,expense,education,5011563
TXN05513,BIZ_006,U021,2026-03-18,Wednesday,Studio rent payment,16900,expense,rent,4994663
TXN05514,BIZ_006,U019,2026-03-18,Wednesday,Part time worker salary,30100,income,salary,5024763
TXN05523,BIZ_006,U020,2026-03-18,Wednesday,Figma team plan,2270,expense,subscriptions,5052493
TXN01159,BIZ_002,U005,2026-03-18,Wednesday,AWS monthly bill,99,expense,subscriptions,1514901
TXN10938,BIZ_012,U045,2026-03-18,Wednesday,team lunch after meeting,125,expense,food,227914
TXN09864,BIZ_011,U040,2026-03-18,Wednesday,medicne purchase,1240,expense,healthcare,-2209
TXN04127,BIZ_005,U016,2026-03-18,Wednesday,Stock purchase,49900,expense,raw_material,-2930
TXN07915,BIZ_009,U035,2026-03-18,Wednesday,monthly pantry restock,1560,expense,food,-2457
TXN07917,BIZ_009,U033,2026-03-18,Wednesday,paid for digital marketing,1810,expense,marketing,-2754
TXN07918,BIZ_009,U031,2026-03-18,Wednesday,Studio rent payment,32700,expense,rent,-3402
TXN03139,BIZ_004,U014,2026-03-18,Wednesday,vendor,37700,expense,raw_material,-3109
TXN00791,BIZ_001,U003,2026-03-18,Wednesday,Stock purchase,32700,expense,raw_material,-938
TXN01277,BIZ_002,U006,2026-03-18,Wednesday,auto,64,expense,transport,2076833
TXN01276,BIZ_002,U004,2026-03-18,Wednesday,SEO service payment,1090,expense,marketing,2076897
TXN01275,BIZ_002,U004,2026-03-18,Wednesday,Miscellaneous expense,205,expense,misc,2077987
TXN03128,BIZ_004,U015,2026-03-18,Wednesday,Email marketing tool,4350,expense,marketing,-2530
TXN07946,BIZ_009,U033,2026-03-18,Wednesday,repiar cost,205,expense,misc,-382
TXN07945,BIZ_009,U032,2026-03-18,Wednesday,material,29400,expense,raw_material,-766
TXN07940,BIZ_009,U034,2026-03-18,Wednesday,stock bharwaya,47800,expense,raw_material,-4092
TXN07939,BIZ_009,U032,2026-03-18,Wednesday,cleared outstanding vendor dues,32600,expense,raw_material,-3159
TXN01792,BIZ_002,U005,2026-03-18,Wednesday,transpotation cost,345,expense,transport,4551137
TXN05461,BIZ_006,U018,2026-03-18,Wednesday,makaan malik ko diya,26500,expense,rent,4841138
TXN05465,BIZ_006,U021,2026-03-18,Wednesday,ofice rent,12000,expense,rent,4885333
TXN00314,BIZ_001,U002,2026-03-18,Wednesday,Stock purchase,25600,expense,raw_material,-1571
TXN00315,BIZ_001,U002,2026-03-18,Wednesday,Miscellaneous expense,370,expense,misc,-67
TXN03110,BIZ_004,U013,2026-03-18,Wednesday,Upwork withdrawal,39200,income,salary,-744
TXN07926,BIZ_009,U032,2026-03-18,Wednesday,restocked inventory for next month,35400,expense,raw_material,-1137
TXN03109,BIZ_004,U013,2026-03-18,Wednesday,Fiverr earnings,50200,income,salary,-1014
TXN04133,BIZ_005,U016,2026-03-18,Wednesday,Monthly office space,13300,expense,rent,-4719
TXN01774,BIZ_002,U007,2026-03-18,Wednesday,Pamphlet distribution,5080,expense,marketing,4565797
TXN05476,BIZ_006,U021,2026-03-18,Wednesday,petty cash for small purchases,560,expense,misc,4830823
TXN10955,BIZ_012,U045,2026-03-18,Wednesday,Team outing Goa,305,expense,entertainment,357284
TXN03118,BIZ_004,U015,2026-03-18,Wednesday,kiraya,22900,expense,rent,-3505
TXN09932,BIZ_011,U041,2026-03-18,Wednesday,Miscellaneous expense,1210,expense,misc,-4327
TXN05688,BIZ_007,U025,2026-03-18,Wednesday,Consulting fee received,47900,income,salary,-1453
TXN04066,BIZ_005,U017,2026-03-18,Wednesday,Employee wages,90300,income,salary,-1823
TXN10033,BIZ_011,U039,2026-03-18,Wednesday,Packaging material,21700,expense,raw_material,-4838
TXN07548,BIZ_008,U029,2026-03-18,Wednesday,fruits and vegetables from local vendor,895,expense,food,-2779
TXN09154,BIZ_010,U036,2026-03-18,Wednesday,Facebook Ads payment,1540,expense,marketing,476873
TXN09156,BIZ_010,U038,2026-03-18,Wednesday,Adobe Creative Cloud,1160,expense,subscriptions,475318
TXN05947,BIZ_007,U027,2026-03-18,Wednesday,restocked inventory for next month,12900,expense,raw_material,-446
TXN00471,BIZ_001,U002,2026-03-18,Wednesday,team outing cab booking,595,expense,transport,-2687
TXN00472,BIZ_001,U002,2026-03-18,Wednesday,bought raw materials from vendor,26300,expense,raw_material,-1869
TXN10039,BIZ_011,U040,2026-03-18,Wednesday,supplier ko diya,37200,expense,raw_material,-2941
TXN05952,BIZ_007,U027,2026-03-18,Wednesday,monthly internet at office,625,expense,utilities,-1966
TXN00473,BIZ_001,U002,2026-03-18,Wednesday,GitHub Pro,840,expense,subscriptions,-3884
TXN02095,BIZ_003,U008,2026-03-18,Wednesday,Microsoft 365,485,expense,subscriptions,819725
TXN10042,BIZ_011,U040,2026-03-18,Wednesday,filled up the tank before the highway trip,95,expense,transport,-3373
TXN02097,BIZ_003,U009,2026-03-18,Wednesday,ordered new chairs for team,1680,expense,shopping,810515
TXN00720,BIZ_001,U003,2026-03-18,Wednesday,anay kharcha,340,expense,misc,-4969
TXN02098,BIZ_003,U012,2026-03-18,Wednesday,Google Workspace,1530,expense,subscriptions,808985
TXN00475,BIZ_001,U001,2026-03-18,Wednesday,monthly pantry restock,435,expense,food,-1824
TXN10047,BIZ_011,U039,2026-03-18,Wednesday,Office rent March,9280,expense,rent,-3118
TXN05959,BIZ_007,U023,2026-03-18,Wednesday,bank fees for the month,385,expense,misc,-393
TXN10048,BIZ_011,U042,2026-03-18,Wednesday,Invoice #1023 credited,8310,income,salary,-3752
TXN07518,BIZ_008,U028,2026-03-18,Wednesday,Bulk order material,25800,expense,raw_material,-508
TXN05964,BIZ_007,U027,2026-03-18,Wednesday,Studio rent payment,19000,expense,rent,-3740
TXN09152,BIZ_010,U038,2026-03-18,Wednesday,utilties payment,1580,expense,utilities,485313
TXN05925,BIZ_007,U024,2026-03-18,Wednesday,Website development payment,84300,income,salary,-567
TXN04040,BIZ_005,U016,2026-03-18,Wednesday,stock,19300,expense,raw_material,-649
TXN01165,BIZ_002,U004,2026-03-18,Wednesday,ola,495,expense,transport,1567321
TXN00730,BIZ_001,U002,2026-03-18,Wednesday,Auto fare to station,855,expense,transport,-2203
TXN02072,BIZ_003,U009,2026-03-18,Wednesday,monthly SaaS charges,2630,expense,subscriptions,772115
TXN02073,BIZ_003,U011,2026-03-18,Wednesday,monthly salary credited to account,8770,income,salary,780885
TXN05879,BIZ_007,U025,2026-03-18,Wednesday,ola,365,expense,transport,-1947
TXN05880,BIZ_007,U022,2026-03-18,Wednesday,Fiverr earnings,21400,income,salary,-1992
TXN05881,BIZ_007,U025,2026-03-18,Wednesday,Fiverr earnings,21200,income,salary,-3688
TXN00445,BIZ_001,U002,2026-03-18,Wednesday,Fiverr earnings,8000,income,salary,-4017
TXN02080,BIZ_003,U011,2026-03-18,Wednesday,bought books for office library,970,expense,education,869450
TXN05886,BIZ_007,U022,2026-03-18,Wednesday,Packaging material,42700,expense,raw_material,-4542
TXN04043,BIZ_005,U016,2026-03-18,Wednesday,charges,900,expense,misc,-4504
TXN02101,BIZ_003,U010,2026-03-18,Wednesday,ghar ka bill,3330,expense,utilities,790595
TXN07580,BIZ_008,U029,2026-03-18,Wednesday,Supplier payment,2000,expense,raw_material,-4737
TXN07576,BIZ_008,U029,2026-03-18,Wednesday,Banner printing,860,expense,marketing,-3001
TXN00728,BIZ_001,U003,2026-03-18,Wednesday,Upwork withdrawal,54500,income,salary,-989
TXN02800,BIZ_003,U009,2026-03-18,Wednesday,books,515,expense,education,3025742
TXN05910,BIZ_007,U024,2026-03-18,Wednesday,GST payment,1410,expense,misc,-3722
TXN10018,BIZ_011,U040,2026-03-18,Wednesday,Society maintenance,1230,expense,utilities,-3407
TXN07568,BIZ_008,U030,2026-03-18,Wednesday,Instagram promotion,3120,expense,marketing,-2302
TXN00461,BIZ_001,U003,2026-03-18,Wednesday,auto se gaya,145,expense,transport,-913
TXN10022,BIZ_011,U040,2026-03-18,Wednesday,anay kharcha,240,expense,misc,-634
TXN07565,BIZ_008,U028,2026-03-18,Wednesday,Employee wages,24400,income,salary,-1762
TXN10023,BIZ_011,U041,2026-03-18,Wednesday,Design project paid,27200,income,salary,-290
TXN00729,BIZ_001,U001,2026-03-18,Wednesday,ghar ka ration,270,expense,food,-1830
TXN00731,BIZ_001,U003,2026-03-18,Wednesday,software plan,4800,expense,subscriptions,-4789
TXN02102,BIZ_003,U008,2026-03-18,Wednesday,Skill development course,1700,expense,education,788895
TXN05967,BIZ_007,U022,2026-03-18,Wednesday,OYO hotel booking,2940,expense,travel,-711
TXN07467,BIZ_008,U030,2026-03-18,Wednesday,Zepto veggies,635,expense,food,120183
TXN00706,BIZ_001,U001,2026-03-18,Wednesday,cleared utility dues,1010,expense,utilities,-2785
TXN00705,BIZ_001,U002,2026-03-18,Wednesday,monthly pantry restock,195,expense,food,-3513
TXN00501,BIZ_001,U003,2026-03-18,Wednesday,groceries,265,expense,food,-4935
TXN06024,BIZ_007,U025,2026-03-18,Wednesday,lunch bahar kiya,355,expense,food,-940
TXN06025,BIZ_007,U026,2026-03-18,Wednesday,electricity,2580,expense,utilities,-402
TXN10072,BIZ_011,U039,2026-03-18,Wednesday,metro card bharwaya,37,expense,transport,-2572
TXN07456,BIZ_008,U030,2026-03-18,Wednesday,SEO work for website,500,expense,marketing,110288
TXN10073,BIZ_011,U041,2026-03-18,Wednesday,bought raw materials from vendor,40900,expense,raw_material,-2877
TXN04030,BIZ_005,U016,2026-03-18,Wednesday,ola,475,expense,transport,-1060
TXN06026,BIZ_007,U027,2026-03-18,Wednesday,payment aayi client se,8000,income,salary,-1726
TXN06027,BIZ_007,U025,2026-03-18,Wednesday,payment received,28000,income,salary,-3137
TXN00502,BIZ_001,U002,2026-03-18,Wednesday,Office electricity,3150,expense,utilities,-1344
TXN00503,BIZ_001,U001,2026-03-18,Wednesday,bijli wale ko diya,1260,expense,utilities,-2320
TXN01235,BIZ_002,U006,2026-03-18,Wednesday,petty cash for small purchases,285,expense,misc,1982509
TXN07444,BIZ_008,U030,2026-03-18,Wednesday,Design project paid,15800,income,salary,65298
TXN07443,BIZ_008,U029,2026-03-18,Wednesday,bhojan ke liye paisa,645,expense,food,49498
TXN07442,BIZ_008,U029,2026-03-18,Wednesday,Wholesale goods bought,36000,expense,raw_material,50143
TXN06043,BIZ_007,U026,2026-03-18,Wednesday,Wholesale goods bought,23000,expense,raw_material,-617
TXN10078,BIZ_011,U041,2026-03-18,Wednesday,Packaging material,14500,expense,raw_material,-3777
TXN10079,BIZ_011,U039,2026-03-18,Wednesday,snacks,450,expense,food,-458
TXN06012,BIZ_007,U023,2026-03-18,Wednesday,rapido,145,expense,transport,-2132
TXN06009,BIZ_007,U024,2026-03-18,Wednesday,miscelanious,1310,expense,misc,-1999
TXN02122,BIZ_003,U009,2026-03-18,Wednesday,Consultant fee paid,8000,income,salary,779895
TXN02121,BIZ_003,U011,2026-03-18,Wednesday,Conference travel Delhi,1960,expense,travel,771895
TXN00483,BIZ_001,U003,2026-03-18,Wednesday,Office maintenance,54,expense,misc,-2810
TXN02103,BIZ_003,U011,2026-03-18,Wednesday,electricity,2820,expense,utilities,786075
TXN02104,BIZ_003,U011,2026-03-18,Wednesday,trip ke liye booking,910,expense,travel,785165
TXN02105,BIZ_003,U010,2026-03-18,Wednesday,Hotel booking Mumbai,7060,expense,travel,778105
TXN05973,BIZ_007,U026,2026-03-18,Wednesday,material,2000,expense,raw_material,-424
TXN05974,BIZ_007,U026,2026-03-18,Wednesday,paid the light bill online,3150,expense,utilities,-1956
TXN02106,BIZ_003,U010,2026-03-18,Wednesday,flight,2790,expense,travel,775315
TXN07501,BIZ_008,U029,2026-03-18,Wednesday,McDonalds breakfast,430,expense,food,-3726
TXN09160,BIZ_010,U036,2026-03-18,Wednesday,business trip reimbursement,7910,expense,travel,587908
TXN07499,BIZ_008,U029,2026-03-18,Wednesday,stock,52100,expense,raw_material,-1672
TXN07514,BIZ_008,U028,2026-03-18,Wednesday,stock bharwaya,35300,expense,raw_material,-3318
TXN05984,BIZ_007,U025,2026-03-18,Wednesday,Payment from ABC Corp,62600,income,salary,-1753
TXN07490,BIZ_008,U029,2026-03-18,Wednesday,Instagram promotion,8930,expense,marketing,-3290
TXN02116,BIZ_003,U010,2026-03-18,Wednesday,paid for skill upgrade training,3010,expense,education,775630
TXN05998,BIZ_007,U027,2026-03-18,Wednesday,Supplier payment,5260,expense,raw_material,-1395
TXN05999,BIZ_007,U027,2026-03-18,Wednesday,Advance tax,470,expense,misc,-4697
TXN06000,BIZ_007,U025,2026-03-18,Wednesday,received payment for last project,66200,income,salary,-4707
TXN02117,BIZ_003,U008,2026-03-18,Wednesday,birthday cake from bakery,365,expense,food,775265
TXN06001,BIZ_007,U022,2026-03-18,Wednesday,Starbucks coffee,150,expense,food,-2069
TXN00490,BIZ_001,U003,2026-03-18,Wednesday,petrol,200,expense,transport,-4347
TXN07477,BIZ_008,U029,2026-03-18,Wednesday,maitenance,460,expense,misc,49618
TXN06005,BIZ_007,U026,2026-03-18,Wednesday,Ola ride to client,200,expense,transport,-1753
TXN05985,BIZ_007,U026,2026-03-18,Wednesday,vendor,19100,expense,raw_material,-3602
TXN00436,BIZ_001,U003,2026-03-18,Wednesday,Banner printing,1930,expense,marketing,-222
TXN07585,BIZ_008,U029,2026-03-18,Wednesday,McDonalds breakfast,360,expense,food,-674
TXN07835,BIZ_009,U031,2026-03-18,Wednesday,flipkart,2970,expense,shopping,-3079
TXN00400,BIZ_001,U001,2026-03-18,Wednesday,petrol bharwaya,405,expense,transport,-1154
TXN02002,BIZ_003,U011,2026-03-18,Wednesday,Printer cartridge,3390,expense,shopping,681477
TXN09350,BIZ_010,U036,2026-03-18,Wednesday,cloud storage renewal,1420,expense,subscriptions,1448507
TXN09953,BIZ_011,U041,2026-03-18,Wednesday,SEO work for website,4000,expense,marketing,-1416
TXN05819,BIZ_007,U023,2026-03-18,Wednesday,cleared outstanding vendor dues,2000,expense,raw_material,-1964
TXN09356,BIZ_010,U038,2026-03-18,Wednesday,Content creation fee,700,expense,marketing,1441732
TXN05763,BIZ_007,U025,2026-03-18,Wednesday,repair,50,expense,misc,-2904
TXN02838,BIZ_003,U012,2026-03-18,Wednesday,Business trip Chennai,7170,expense,travel,3159947
TXN05822,BIZ_007,U025,2026-03-18,Wednesday,bought raw materials from vendor,17900,expense,raw_material,-948
TXN03816,BIZ_005,U017,2026-03-18,Wednesday,other,135,expense,misc,-2413
TXN03817,BIZ_005,U016,2026-03-18,Wednesday,routine health checkup,420,expense,healthcare,-2052
TXN09946,BIZ_011,U040,2026-03-18,Wednesday,charges,660,expense,misc,-2250
TXN05791,BIZ_007,U026,2026-03-18,Wednesday,co-working subscription,16200,expense,rent,-967
TXN05828,BIZ_007,U024,2026-03-18,Wednesday,charges,260,expense,misc,-2572
TXN01252,BIZ_002,U005,2026-03-18,Wednesday,travell expense,720,expense,transport,2061914
